id_dispositivo,id_usuario,tipo,sistema_operacional
13072,343,SmartTV,Android
13073,270,Smartphone,Windows
13074,672,Smartphone,Windows
13075,130,Notebook,Linux
13076,821,Notebook,iOS
13077,470,Smartphone,iOS
13078,903,Tablet,Android
13079,42,Smartphone,iOS
13080,495,Smartphone,Android
13081,518,Tablet,Windows
13082,925,Tablet,Windows
13083,519,Notebook,Linux
13084,686,Notebook,Android
13085,851,Notebook,Windows
13086,733,Tablet,Linux
13087,933,Smartphone,Linux
13088,164,Notebook,Linux
13089,112,Tablet,Linux
13090,633,SmartTV,iOS
13091,412,Tablet,Linux
13092,692,Tablet,Linux
13093,685,Notebook,Android
13094,396,Tablet,iOS
13095,384,Tablet,iOS
13096,914,Tablet,iOS
13097,175,Smartphone,Linux
13098,222,Notebook,Linux
13099,206,Smartphone,iOS
13100,552,Notebook,Windows
13101,898,Notebook,Windows
13102,732,Tablet,Android
13103,464,Tablet,Linux
13104,447,Smartphone,Android
13105,819,Notebook,iOS
13106,592,Smartphone,iOS
13107,19,Smartphone,iOS
13108,683,Tablet,Android
13109,253,Smartphone,Linux
13110,682,SmartTV,iOS
13111,292,Tablet,Android
13112,333,Tablet,Linux
13113,474,Notebook,Linux
13114,780,Tablet,iOS
13115,569,Tablet,Android
13116,3,Smartphone,Linux
13117,490,SmartTV,iOS
13118,942,SmartTV,Windows
13119,168,SmartTV,Android
13120,595,Smartphone,iOS
13121,725,Smartphone,Windows
13122,789,Notebook,Windows
13123,237,Smartphone,Android
13124,469,Notebook,Linux
13125,314,Tablet,iOS
13126,959,Tablet,iOS
13127,914,SmartTV,Android
13128,345,Notebook,Android
13129,268,Smartphone,Linux
13130,407,Smartphone,Windows
13131,864,SmartTV,Android
13132,720,SmartTV,Windows
13133,874,Tablet,Linux
13134,798,SmartTV,Linux
13135,344,Tablet,Linux
13136,204,SmartTV,Linux
13137,946,SmartTV,Android
13138,249,Notebook,Android
13139,655,Tablet,Android
13140,957,SmartTV,Linux
13141,700,Notebook,iOS
13142,590,SmartTV,Linux
13143,940,Smartphone,Linux
13144,78,Tablet,iOS
13145,111,Smartphone,Android
13146,960,Tablet,Linux
13147,528,Tablet,Linux
13148,904,Smartphone,Windows
13149,558,Smartphone,Android
13150,593,Tablet,Windows
13151,774,SmartTV,iOS
13152,900,Tablet,Android
13153,612,Smartphone,Windows
13154,400,SmartTV,Windows
13155,767,SmartTV,Windows
13156,949,Notebook,Android
13157,127,Notebook,Android
13158,802,Tablet,Android
13159,949,SmartTV,Android
13160,204,Notebook,Windows
13161,323,Notebook,iOS
13162,501,Smartphone,Android
13163,250,Tablet,Windows
13164,486,Smartphone,Windows
13165,534,SmartTV,Linux
13166,575,Notebook,Windows
13167,774,Notebook,Linux
13168,589,SmartTV,iOS
13169,535,Smartphone,Android
13170,386,Tablet,Windows
13171,489,Notebook,iOS
13172,249,Tablet,iOS
13173,191,SmartTV,Linux
13174,373,Tablet,iOS
13175,623,Notebook,Linux
13176,884,Tablet,iOS
13177,524,Notebook,Linux
13178,611,Tablet,Android
13179,115,Notebook,Linux
13180,486,Notebook,Android
13181,806,Notebook,Linux
13182,363,SmartTV,Windows
13183,421,Notebook,Linux
13184,64,Tablet,iOS
13185,60,Tablet,iOS
13186,162,Tablet,iOS
13187,573,SmartTV,Linux
13188,26,Smartphone,Linux
13189,732,Tablet,Linux
13190,714,Notebook,iOS
13191,654,Notebook,Linux
13192,915,Notebook,Windows
13193,325,Tablet,Linux
13194,239,Smartphone,Windows
13195,205,SmartTV,Linux
13196,237,SmartTV,iOS
13197,409,Smartphone,Android
13198,234,Smartphone,Windows
13199,252,Smartphone,iOS
13200,644,SmartTV,Linux
13201,485,Smartphone,Windows
13202,982,Tablet,iOS
13203,955,SmartTV,Linux
13204,927,Notebook,iOS
13205,606,Tablet,Android
13206,199,SmartTV,Linux
13207,508,Notebook,iOS
13208,673,Tablet,Android
13209,493,Tablet,Android
13210,9,Notebook,iOS
13211,782,Smartphone,Linux
13212,481,Smartphone,Android
13213,603,SmartTV,Android
13214,590,SmartTV,iOS
13215,835,Tablet,Android
13216,12,Tablet,Android
13217,602,SmartTV,Windows
13218,814,Tablet,Android
13219,583,Notebook,Linux
13220,521,Tablet,Android
13221,881,Tablet,Android
13222,993,Smartphone,Windows
13223,672,Notebook,Windows
13224,43,SmartTV,iOS
13225,414,Notebook,Android
13226,39,SmartTV,Android
13227,322,Smartphone,Linux
13228,128,Notebook,Android
13229,262,Smartphone,Windows
13230,757,SmartTV,Android
13231,861,Tablet,iOS
13232,98,Notebook,Linux
13233,194,Smartphone,Linux
13234,649,SmartTV,Linux
13235,992,Tablet,iOS
13236,687,Notebook,Android
13237,450,Tablet,iOS
13238,218,Smartphone,Windows
13239,430,Notebook,Linux
13240,106,Smartphone,Linux
13241,30,Tablet,Android
13242,141,Notebook,Android
13243,54,Notebook,Linux
13244,49,Smartphone,Windows
13245,857,Notebook,iOS
13246,639,Notebook,Android
13247,109,Smartphone,iOS
13248,811,Tablet,Windows
13249,310,SmartTV,Android
13250,400,Smartphone,iOS
13251,358,Tablet,iOS
13252,34,Smartphone,iOS
13253,883,Smartphone,Linux
13254,75,Notebook,Linux
13255,686,Smartphone,Android
13256,988,Notebook,Linux
13257,923,Smartphone,Linux
13258,606,Notebook,Android
13259,406,SmartTV,Android
13260,401,Smartphone,Linux
13261,392,Smartphone,Android
13262,792,Notebook,Android
13263,604,SmartTV,iOS
13264,908,Tablet,Windows
13265,340,Notebook,Android
13266,157,Tablet,Android
13267,852,Tablet,Linux
13268,403,Tablet,iOS
13269,483,Notebook,Android
13270,295,Tablet,Android
13271,125,Notebook,Windows
13272,845,SmartTV,Linux
13273,28,Tablet,Android
13274,318,Notebook,Windows
13275,735,Smartphone,iOS
13276,9,Smartphone,Windows
13277,411,Notebook,Android
13278,867,Tablet,Android
13279,767,Notebook,Windows
13280,134,SmartTV,Android
13281,694,SmartTV,Linux
13282,22,SmartTV,iOS
13283,315,Tablet,Linux
13284,684,Notebook,iOS
13285,174,Notebook,Linux
13286,786,Smartphone,Windows
13287,645,Notebook,Windows
13288,5,Smartphone,Windows
13289,694,Smartphone,Linux
13290,873,SmartTV,iOS
13291,346,Smartphone,Windows
13292,934,SmartTV,iOS
13293,690,SmartTV,iOS
13294,40,Tablet,Android
13295,344,Tablet,Android
13296,801,SmartTV,Android
13297,314,Smartphone,Windows
13298,321,Smartphone,Android
13299,866,Notebook,Windows
13300,969,Smartphone,Linux
13301,232,Smartphone,Android
13302,66,SmartTV,Windows
13303,819,SmartTV,Windows
13304,662,Notebook,Windows
13305,195,Notebook,Android
13306,863,SmartTV,Windows
13307,733,Smartphone,iOS
13308,687,SmartTV,iOS
13309,118,SmartTV,Windows
13310,387,Notebook,Windows
13311,600,Notebook,Android
13312,542,SmartTV,Android
13313,648,Notebook,Linux
13314,543,Smartphone,Windows
13315,580,Tablet,iOS
13316,759,Smartphone,Windows
13317,453,Notebook,iOS
13318,37,Notebook,Linux
13319,353,Tablet,iOS
13320,157,Notebook,iOS
13321,14,SmartTV,iOS
13322,90,Tablet,iOS
13323,25,SmartTV,Linux
13324,230,Smartphone,iOS
13325,734,Notebook,Android
13326,139,SmartTV,Windows
13327,31,Notebook,Windows
13328,355,Smartphone,Linux
13329,764,Notebook,Linux
13330,509,Tablet,Linux
13331,848,SmartTV,Linux
13332,775,SmartTV,iOS
13333,238,Tablet,Windows
13334,338,Notebook,iOS
13335,39,Tablet,iOS
13336,765,Smartphone,Android
13337,702,SmartTV,Linux
13338,195,Smartphone,Linux
13339,672,SmartTV,Android
13340,967,Tablet,Android
13341,159,Tablet,Android
13342,330,Tablet,Android
13343,878,SmartTV,iOS
13344,268,Notebook,Windows
13345,264,SmartTV,iOS
13346,144,SmartTV,Android
13347,161,Tablet,Windows
13348,862,SmartTV,Android
13349,899,Notebook,Windows
13350,407,Tablet,Android
13351,647,Tablet,Android
13352,779,SmartTV,Windows
13353,7,Tablet,Windows
13354,155,Tablet,Windows
13355,835,Smartphone,Linux
13356,326,SmartTV,Windows
13357,616,Smartphone,Linux
13358,414,Notebook,Linux
13359,618,Tablet,Android
13360,248,SmartTV,Linux
13361,511,Notebook,iOS
13362,619,Notebook,Windows
13363,683,Notebook,Windows
13364,563,Smartphone,Windows
13365,344,SmartTV,iOS
13366,466,SmartTV,Windows
13367,642,Smartphone,Windows
13368,654,Smartphone,Android
13369,153,Notebook,Linux
13370,684,SmartTV,iOS
13371,66,Notebook,Android
13372,451,SmartTV,iOS
13373,607,SmartTV,Android
13374,601,Notebook,iOS
13375,346,Tablet,Android
13376,787,Tablet,Windows
13377,328,Smartphone,Android
13378,706,Notebook,Android
13379,209,Notebook,iOS
13380,293,Notebook,Windows
13381,66,Smartphone,Windows
13382,374,SmartTV,Android
13383,29,Smartphone,Linux
13384,233,Notebook,iOS
13385,231,SmartTV,Android
13386,544,SmartTV,iOS
13387,557,Notebook,Windows
13388,719,Smartphone,iOS
13389,111,Smartphone,Android
13390,167,SmartTV,Windows
13391,573,SmartTV,Android
13392,370,Tablet,Android
13393,27,Notebook,Android
13394,663,Tablet,Android
13395,751,Smartphone,Linux
13396,793,Smartphone,Linux
13397,536,Smartphone,iOS
13398,616,Notebook,Android
13399,365,Tablet,Linux
13400,366,Smartphone,iOS
13401,223,Notebook,iOS
13402,398,Tablet,Android
13403,285,Smartphone,iOS
13404,633,Tablet,Windows
13405,477,Tablet,iOS
13406,389,Tablet,Android
13407,985,Smartphone,Linux
13408,210,Notebook,Linux
13409,904,SmartTV,Android
13410,645,Tablet,Android
13411,851,SmartTV,Linux
13412,395,Notebook,iOS
13413,58,Smartphone,iOS
13414,456,Smartphone,Linux
13415,418,Smartphone,Linux
13416,205,SmartTV,Linux
13417,310,SmartTV,Linux
13418,609,SmartTV,Android
13419,24,Tablet,iOS
13420,433,Smartphone,iOS
13421,220,Notebook,Android
13422,88,SmartTV,Android
13423,926,SmartTV,Android
13424,972,Notebook,Windows
13425,399,SmartTV,Linux
13426,857,Smartphone,Linux
13427,757,Tablet,Windows
13428,237,Tablet,Windows
13429,150,Smartphone,Windows
13430,904,Smartphone,Android
13431,663,Smartphone,Android
13432,903,Notebook,Android
13433,235,Smartphone,Windows
13434,285,SmartTV,iOS
13435,780,SmartTV,iOS
13436,217,Smartphone,Android
13437,73,Tablet,Android
13438,981,Smartphone,Linux
13439,84,SmartTV,Linux
13440,945,Smartphone,Windows
13441,455,SmartTV,Android
13442,762,SmartTV,Linux
13443,741,Notebook,Linux
13444,492,Smartphone,iOS
13445,686,Notebook,iOS
13446,539,SmartTV,Android
13447,188,Tablet,Android
13448,298,Notebook,Linux
13449,244,Notebook,Linux
13450,158,Smartphone,Android
13451,545,SmartTV,Android
13452,749,Tablet,Android
13453,81,Tablet,Windows
13454,504,SmartTV,iOS
13455,861,Notebook,iOS
13456,900,Tablet,Linux
13457,241,Notebook,Windows
13458,386,Smartphone,Linux
13459,606,Notebook,Linux
13460,280,Smartphone,Android
13461,359,Smartphone,Linux
13462,97,SmartTV,Linux
13463,364,Notebook,Linux
13464,526,Tablet,Linux
13465,29,Tablet,Android
13466,734,Smartphone,iOS
13467,686,Smartphone,Windows
13468,265,Tablet,Linux
13469,528,Tablet,Windows
13470,80,Smartphone,Android
13471,200,SmartTV,Linux
13472,351,Smartphone,iOS
13473,188,Notebook,Android
13474,98,Tablet,Windows
13475,255,Smartphone,Android
13476,201,SmartTV,Windows
13477,567,Smartphone,Linux
13478,396,Smartphone,Windows
13479,274,Tablet,iOS
13480,890,Smartphone,Android
13481,490,Smartphone,Windows
13482,618,Tablet,iOS
13483,28,Tablet,Linux
13484,489,Notebook,Windows
13485,16,Tablet,Windows
13486,863,SmartTV,Android
13487,359,Smartphone,Linux
13488,284,Notebook,iOS
13489,500,Smartphone,Android
13490,586,SmartTV,Windows
13491,566,SmartTV,Android
13492,974,Smartphone,Windows
13493,200,Smartphone,Linux
13494,475,SmartTV,iOS
13495,583,SmartTV,iOS
13496,964,Smartphone,Linux
13497,640,Smartphone,Linux
13498,723,Notebook,Android
13499,353,SmartTV,Windows
13500,666,Tablet,Linux
13501,570,Tablet,Windows
13502,576,Smartphone,Linux
13503,997,Tablet,Windows
13504,413,Smartphone,iOS
13505,159,Notebook,iOS
13506,582,Smartphone,Windows
13507,115,Smartphone,Windows
13508,57,Smartphone,Linux
13509,601,Notebook,Windows
13510,789,Notebook,iOS
13511,44,Notebook,Android
13512,560,Notebook,Android
13513,947,Smartphone,Windows
13514,531,Tablet,Linux
13515,179,Smartphone,Linux
13516,465,Tablet,Linux
13517,702,Tablet,Linux
13518,884,Tablet,Android
13519,158,Tablet,Windows
13520,74,Tablet,Windows
13521,626,SmartTV,Windows
13522,634,Smartphone,Android
13523,551,Smartphone,Android
13524,861,SmartTV,Windows
13525,77,Notebook,Linux
13526,209,SmartTV,iOS
13527,729,Tablet,Android
13528,835,Notebook,Windows
13529,195,Smartphone,Linux
13530,268,Tablet,Linux
13531,681,SmartTV,iOS
13532,285,SmartTV,Linux
13533,880,Smartphone,Android
13534,522,Tablet,Android
13535,551,SmartTV,iOS
13536,987,Notebook,Android
13537,55,Notebook,Linux
13538,609,Tablet,iOS
13539,24,SmartTV,Windows
13540,415,Tablet,Linux
13541,976,Smartphone,iOS
13542,950,Tablet,iOS
13543,248,Notebook,Linux
13544,4,SmartTV,Linux
13545,323,Tablet,Android
13546,616,Smartphone,Android
13547,509,SmartTV,Android
13548,958,Tablet,Windows
13549,570,Smartphone,iOS
13550,131,Notebook,Android
13551,99,Notebook,Android
13552,389,Tablet,iOS
13553,42,Notebook,Windows
13554,146,Notebook,Android
13555,744,Tablet,Linux
13556,594,SmartTV,iOS
13557,650,Tablet,Android
13558,673,Smartphone,Linux
13559,99,Notebook,iOS
13560,417,Smartphone,Windows
13561,467,Notebook,Windows
13562,305,Notebook,Windows
13563,705,Notebook,iOS
13564,105,Tablet,iOS
13565,949,Smartphone,iOS
13566,426,Smartphone,Windows
13567,169,Notebook,Windows
13568,710,SmartTV,Linux
13569,779,Notebook,Linux
13570,821,SmartTV,Linux
13571,886,Tablet,iOS
13572,720,Tablet,iOS
13573,583,Smartphone,Android
13574,969,Smartphone,iOS
13575,573,Notebook,iOS
13576,844,Tablet,Android
13577,763,Smartphone,Linux
13578,506,Notebook,Linux
13579,62,Tablet,Linux
13580,582,Tablet,iOS
13581,74,Smartphone,Android
13582,314,Smartphone,Windows
13583,106,Smartphone,Linux
13584,776,Smartphone,Linux
13585,268,Tablet,Windows
13586,473,Tablet,Linux
13587,481,Notebook,Windows
13588,412,Tablet,Android
13589,339,Notebook,iOS
13590,297,SmartTV,Android
13591,177,SmartTV,Android
13592,282,Notebook,Android
13593,167,Notebook,Windows
13594,254,SmartTV,Android
13595,207,SmartTV,Windows
13596,655,Notebook,Windows
13597,570,Smartphone,iOS
13598,658,SmartTV,Android
13599,733,Notebook,Windows
13600,708,SmartTV,Linux
13601,973,Tablet,Linux
13602,925,SmartTV,Windows
13603,540,Tablet,Windows
13604,669,SmartTV,iOS
13605,950,Tablet,Android
13606,505,Tablet,Windows
13607,660,Notebook,iOS
13608,711,SmartTV,iOS
13609,200,Notebook,Linux
13610,14,SmartTV,Android
13611,303,Tablet,Linux
13612,968,Smartphone,Windows
13613,174,SmartTV,Linux
13614,35,Tablet,iOS
13615,89,Tablet,Linux
13616,262,Notebook,iOS
13617,380,Notebook,Windows
13618,358,Smartphone,iOS
13619,366,SmartTV,Android
13620,461,Smartphone,Linux
13621,258,Notebook,iOS
13622,249,Tablet,Linux
13623,708,Tablet,Windows
13624,363,Smartphone,Android
13625,214,SmartTV,iOS
13626,710,SmartTV,Linux
13627,860,Notebook,Windows
13628,117,Smartphone,Windows
13629,88,Notebook,Windows
13630,37,SmartTV,Windows
13631,413,Tablet,Android
13632,164,Tablet,Android
13633,512,SmartTV,Linux
13634,222,Tablet,Windows
13635,789,Tablet,iOS
13636,697,Notebook,Windows
13637,89,SmartTV,iOS
13638,24,Smartphone,Android
13639,160,Notebook,Windows
13640,571,Notebook,Windows
13641,561,SmartTV,Android
13642,713,Smartphone,Linux
13643,195,Notebook,iOS
13644,560,Tablet,Windows
13645,27,Tablet,Android
13646,797,Notebook,Linux
13647,738,Smartphone,Android
13648,108,Tablet,Linux
13649,631,Notebook,Windows
13650,509,SmartTV,Windows
13651,417,Smartphone,Windows
13652,886,Tablet,Linux
13653,531,Smartphone,Linux
13654,611,Tablet,Linux
13655,598,SmartTV,Linux
13656,621,Smartphone,iOS
13657,620,Smartphone,Linux
13658,880,Smartphone,Android
13659,647,Notebook,Linux
13660,502,SmartTV,Windows
13661,23,SmartTV,Windows
13662,278,Notebook,Linux
13663,547,Smartphone,Android
13664,860,Notebook,Android
13665,9,Tablet,Windows
13666,178,SmartTV,iOS
13667,225,Smartphone,iOS
13668,191,Notebook,Linux
13669,23,SmartTV,Linux
13670,67,Tablet,iOS
13671,773,Smartphone,Windows
13672,849,Notebook,Windows
13673,263,Smartphone,Windows
13674,245,Smartphone,Android
13675,796,SmartTV,Linux
13676,113,Notebook,Windows
13677,367,SmartTV,iOS
13678,36,SmartTV,Android
13679,134,Tablet,iOS
13680,570,Smartphone,iOS
13681,399,Notebook,Windows
13682,621,SmartTV,iOS
13683,645,Smartphone,Windows
13684,117,Tablet,iOS
13685,98,Notebook,iOS
13686,388,SmartTV,Linux
13687,954,Smartphone,iOS
13688,271,Tablet,Windows
13689,803,SmartTV,Windows
13690,772,Smartphone,Linux
13691,292,Tablet,iOS
13692,810,Notebook,iOS
13693,178,Notebook,Android
13694,973,Notebook,Android
13695,561,Tablet,iOS
13696,808,Tablet,Windows
13697,490,Smartphone,Android
13698,867,Smartphone,iOS
13699,609,Notebook,Windows
13700,92,Smartphone,Android
13701,95,Notebook,Android
13702,773,Smartphone,Android
13703,438,SmartTV,iOS
13704,871,Smartphone,iOS
13705,356,SmartTV,iOS
13706,156,Notebook,Linux
13707,916,Tablet,iOS
13708,482,Smartphone,Windows
13709,801,Smartphone,Android
13710,138,Notebook,iOS
13711,841,Tablet,iOS
13712,980,SmartTV,iOS
13713,407,SmartTV,iOS
13714,255,Smartphone,iOS
13715,970,SmartTV,iOS
13716,24,Notebook,iOS
13717,783,Tablet,iOS
13718,768,Notebook,Android
13719,990,Notebook,Android
13720,901,Tablet,Windows
13721,636,SmartTV,Linux
13722,54,Tablet,iOS
13723,506,Tablet,Linux
13724,899,Tablet,Windows
13725,653,Smartphone,Android
13726,273,Notebook,Linux
13727,20,SmartTV,Android
13728,150,Tablet,Linux
13729,357,Tablet,iOS
13730,583,SmartTV,iOS
13731,371,Smartphone,Linux
13732,177,Notebook,Android
13733,369,Tablet,iOS
13734,424,Smartphone,Android
13735,308,SmartTV,Windows
13736,686,SmartTV,Android
13737,388,Notebook,iOS
13738,438,Tablet,iOS
13739,848,Notebook,Android
13740,292,Notebook,iOS
13741,9,Tablet,Windows
13742,146,Smartphone,Windows
13743,193,Tablet,Linux
13744,2,Notebook,iOS
13745,191,Smartphone,Android
13746,328,Tablet,Android
13747,194,Notebook,Android
13748,946,Notebook,Android
13749,625,Tablet,Android
13750,270,SmartTV,Android
13751,273,Smartphone,Linux
13752,944,Smartphone,iOS
13753,560,Notebook,Linux
13754,583,SmartTV,Linux
13755,616,SmartTV,Linux
13756,308,Tablet,iOS
13757,524,Notebook,iOS
13758,27,SmartTV,Android
13759,57,Tablet,Windows
13760,35,Tablet,Windows
13761,871,Notebook,Linux
13762,53,Tablet,Android
13763,201,Tablet,iOS
13764,962,Smartphone,Android
13765,326,Smartphone,iOS
13766,316,Tablet,Android
13767,256,Tablet,iOS
13768,388,Smartphone,iOS
13769,43,Notebook,Linux
13770,705,SmartTV,Windows
13771,844,Notebook,Android
13772,155,SmartTV,Android
13773,39,SmartTV,Windows
13774,250,Smartphone,iOS
13775,506,Smartphone,Android
13776,764,SmartTV,Windows
13777,946,Smartphone,Android
13778,567,Tablet,Windows
13779,754,SmartTV,Android
13780,592,Smartphone,Android
13781,959,Smartphone,iOS
13782,347,SmartTV,Android
13783,289,Tablet,Android
13784,887,SmartTV,iOS
13785,384,Smartphone,Windows
13786,657,Notebook,iOS
13787,958,SmartTV,Linux
13788,312,Tablet,Android
13789,489,Notebook,Windows
13790,295,Tablet,Windows
13791,640,Notebook,Android
13792,457,Notebook,Android
13793,428,SmartTV,iOS
13794,635,Notebook,Android
13795,658,Smartphone,Android
13796,458,Notebook,Linux
13797,932,Tablet,Android
13798,727,Smartphone,Linux
13799,149,Smartphone,Android
13800,424,Smartphone,Windows
13801,341,Notebook,Android
13802,475,Tablet,Windows
13803,258,SmartTV,Windows
13804,287,Tablet,iOS
13805,410,SmartTV,Windows
13806,105,SmartTV,Android
13807,439,Tablet,Windows
13808,85,Tablet,iOS
13809,469,Notebook,Windows
13810,245,Notebook,Linux
13811,612,Smartphone,Android
13812,9,Smartphone,Windows
13813,845,Tablet,Android
13814,454,Smartphone,Windows
13815,859,Notebook,Linux
13816,613,Tablet,Linux
13817,34,SmartTV,Android
13818,707,Smartphone,iOS
13819,14,Tablet,Android
13820,588,SmartTV,Linux
13821,948,Smartphone,Android
13822,769,Notebook,iOS
13823,971,Notebook,Linux
13824,978,Smartphone,Linux
13825,198,Notebook,iOS
13826,307,Notebook,Linux
13827,614,Notebook,Windows
13828,109,SmartTV,Android
13829,525,Tablet,Windows
13830,424,Notebook,Windows
13831,829,Notebook,Windows
13832,447,Notebook,iOS
13833,383,SmartTV,Linux
13834,524,Notebook,Linux
13835,109,Notebook,Linux
13836,74,Notebook,Android
13837,660,Smartphone,Linux
13838,785,Smartphone,Linux
13839,118,Smartphone,Linux
13840,873,Notebook,Linux
13841,560,SmartTV,Android
13842,601,Tablet,Windows
13843,44,SmartTV,Android
13844,15,Smartphone,Windows
13845,392,Smartphone,Linux
13846,28,Tablet,iOS
13847,447,Tablet,Windows
13848,573,Smartphone,Windows
13849,561,Tablet,Windows
13850,160,Notebook,iOS
13851,73,Tablet,Windows
13852,702,Smartphone,iOS
13853,441,Notebook,Windows
13854,610,Notebook,Windows
13855,453,Notebook,Windows
13856,14,Smartphone,Linux
13857,796,SmartTV,Windows
13858,53,SmartTV,Windows
13859,373,Smartphone,iOS
13860,925,Smartphone,Windows
13861,800,Notebook,Windows
13862,624,Notebook,iOS
13863,988,SmartTV,Linux
13864,272,Notebook,Windows
13865,970,Notebook,Android
13866,401,Notebook,Windows
13867,274,Notebook,Linux
13868,162,SmartTV,Linux
13869,309,Notebook,Windows
13870,795,Tablet,Android
13871,587,Smartphone,Android
13872,487,Notebook,Android
13873,891,Notebook,Windows
13874,656,Tablet,Linux
13875,807,Notebook,iOS
13876,375,Smartphone,Windows
13877,233,Tablet,Windows
