id_avaliacao,id_usuario,id_video,nota,comentario
2832,683,1128,2,Voluptatibus numquam blanditiis iste mollitia quia architecto.
2833,764,900,5,Maxime nesciunt ipsam libero incidunt natus facilis.
2834,257,3454,3,Natus labore iusto est error reprehenderit delectus.
2835,734,1804,4,Beatae possimus quaerat mollitia ab rem beatae.
2836,15,1087,1,Eos unde tenetur saepe sunt.
2837,664,2195,3,Sit asperiores facere necessitatibus similique id.
2838,70,1073,1,Recusandae quas similique soluta debitis in.
2839,931,2177,1,Harum excepturi vel incidunt non veniam.
2840,284,4237,3,Dolore odio totam hic ipsa blanditiis perferendis.
2841,517,231,5,Neque molestias corrupti adipisci.
2842,806,2504,3,Odit enim earum officiis praesentium.
2843,271,437,3,Enim maxime repellat dolores molestiae vero nihil optio.
2844,169,750,3,Inventore laborum inventore nobis ea dolor quasi.
2845,760,2823,4,Esse perferendis perspiciatis harum vitae deleniti.
2846,906,683,5,Omnis cupiditate ea impedit reiciendis ad.
2847,363,3249,4,Illum fugit quas deserunt.
2848,16,189,4,Rerum id quod.
2849,346,4162,2,Ratione quaerat veritatis.
2850,944,701,3,Dolor at nostrum autem repudiandae debitis.
2851,345,1309,2,Accusamus et dolore deserunt veritatis inventore minima.
2852,842,2139,4,Eveniet commodi minus aperiam corrupti sequi placeat.
2853,537,1869,4,Doloremque harum sequi minus quam itaque temporibus excepturi.
2854,642,3749,3,Reprehenderit qui optio perspiciatis cum in aperiam.
2855,16,1095,2,Blanditiis distinctio recusandae ipsum.
2856,61,4860,3,Reiciendis temporibus molestiae in ab.
2857,494,1257,3,Labore excepturi aliquam rem ad tempora suscipit magnam.
2858,149,1228,3,Magnam impedit non iure delectus dolorum dicta.
2859,834,2283,4,Saepe deserunt vitae maiores.
2860,71,1725,1,Recusandae possimus voluptate iste laboriosam.
2861,362,1738,5,Fuga commodi distinctio tenetur non sapiente cumque.
2862,47,1672,4,Facere cupiditate dicta facere a et in.
2863,951,3485,1,Perspiciatis officia nulla.
2864,521,622,2,Eligendi architecto assumenda aspernatur non voluptatum nam.
2865,631,3844,1,Corrupti ipsum optio ex.
2866,934,2123,2,Ex totam iure.
2867,807,3960,5,Suscipit maxime odit nobis quod consequuntur eius.
2868,834,3482,2,Dolor saepe ducimus expedita.
2869,436,2574,5,Ex totam asperiores aliquam.
2870,186,2478,3,Provident magnam voluptatibus ea.
2871,752,1394,1,Aperiam voluptatibus voluptas perferendis accusamus.
2872,6,3819,4,Dolor iure ad unde.
2873,539,2637,1,Soluta numquam eligendi reiciendis consequuntur.
2874,373,3032,1,Ratione doloribus perferendis quia voluptatem.
2875,549,625,3,At nam quisquam reiciendis consequatur perspiciatis atque.
2876,890,124,2,Consequuntur ad unde sint libero reprehenderit.
2877,13,4682,5,Ad eaque qui libero quia dolorum suscipit.
2878,97,4232,3,Laudantium expedita laborum neque doloribus.
2879,707,3134,3,Dolorem maxime dolore officiis consectetur nam optio.
2880,364,2118,4,Non suscipit itaque quod.
2881,603,708,2,Ad eligendi iure quasi laboriosam sed nostrum.
2882,6,2856,3,Tenetur voluptatibus nam itaque similique inventore soluta.
2883,25,3141,5,Quo sint ut eum consequatur veritatis ducimus.
2884,652,2181,3,Aut excepturi dolore iusto occaecati vel qui.
2885,819,3901,1,Itaque maxime mollitia nesciunt fugiat consectetur voluptatem.
2886,571,3943,5,Vero illum expedita quos illum hic.
2887,500,3826,5,Ullam deleniti nam aspernatur explicabo architecto quia.
2888,600,1515,3,Eos illo adipisci nihil tempore.
2889,496,4388,4,Praesentium sunt repellendus molestias nobis unde.
2890,647,1091,2,Unde unde ex repellat illo laudantium quam.
2891,177,406,3,Vero hic dolor ducimus nesciunt.
2892,43,2725,3,Architecto nobis porro.
2893,257,752,5,Reiciendis error repellendus mollitia.
2894,5,1255,2,Id quibusdam optio facere sapiente.
2895,548,2922,4,Illum id sapiente fugiat.
2896,978,1695,5,Ex odit facere esse molestias voluptatem dolorem accusamus.
2897,559,2954,2,Cumque maxime perferendis quo quas.
2898,959,4086,4,Saepe aperiam at laborum.
2899,91,1258,2,Dolorum earum dolor omnis labore quia repudiandae.
2900,899,2245,3,Ab recusandae numquam dolor cupiditate.
2901,152,3485,4,Numquam doloribus iure veniam autem soluta iusto.
2902,256,2292,4,Sunt quis culpa deleniti sed consequuntur.
2903,274,2320,4,Alias quia dolor expedita.
2904,158,1594,3,Laudantium porro sit sapiente.
2905,733,3424,5,Rerum assumenda labore eaque suscipit quisquam.
2906,774,1761,3,Eius voluptatem illo nihil.
2907,335,1636,1,Debitis enim necessitatibus qui hic iusto laboriosam.
2908,823,4035,1,Eos consequatur nihil tempora nostrum quaerat.
2909,528,1272,5,Porro possimus vitae alias.
2910,566,2634,4,Repellendus quasi consequuntur cum aperiam temporibus eaque.
2911,526,3346,1,Laudantium atque maxime quae officiis.
2912,535,307,5,Nulla eveniet soluta saepe hic vel consectetur.
2913,226,811,5,Veniam facere nobis illo.
2914,721,1439,3,Fuga veritatis in sunt ad.
2915,176,393,3,Excepturi veniam soluta beatae pariatur ipsa.
2916,524,2654,1,Voluptatibus aut vel minima dignissimos.
2917,989,3612,2,Tenetur ipsa tenetur deserunt ad.
2918,833,1678,3,Magnam doloremque quaerat magni rem quis consectetur.
2919,111,1070,5,Error illum dignissimos dolorum ratione deleniti.
2920,875,3815,5,Voluptatibus laboriosam laudantium unde illo ipsam.
2921,176,2739,5,Illum enim quaerat harum libero quae repellendus.
2922,615,4267,5,Fuga quae ex unde.
2923,481,472,4,Accusamus asperiores possimus omnis accusantium iusto.
2924,111,2578,3,Ipsa harum vel sint rerum.
2925,42,793,1,Autem eveniet non.
2926,235,4481,2,Quod rerum repudiandae sint temporibus est.
2927,785,3438,5,Delectus dolor repudiandae aliquid incidunt sapiente dolores.
2928,2,2658,3,Commodi incidunt omnis perferendis.
2929,842,1766,5,Eveniet cum consectetur eos aliquid possimus quasi.
2930,527,788,2,Perspiciatis et impedit ratione ipsum.
2931,995,4436,4,Error voluptas alias numquam provident nulla iste.
2932,900,1289,5,Quidem sunt suscipit rerum id eligendi ipsam.
2933,462,4600,1,Tenetur sit harum sed itaque libero.
2934,970,1764,3,Perferendis in nam facere.
2935,507,3139,4,Neque ex officia rerum.
2936,823,2266,3,Quibusdam cupiditate error nulla ipsam quae.
2937,121,3786,3,Veniam architecto excepturi nostrum corporis.
2938,828,1135,1,Asperiores eius dolores nobis.
2939,19,3937,4,Architecto sit soluta fugiat.
2940,616,998,5,Officia illum eligendi porro.
2941,52,3353,5,Sit aliquid perspiciatis deserunt.
2942,835,3617,4,Ut perferendis aliquam optio enim.
2943,369,127,1,Cumque aspernatur aliquam facere autem autem.
2944,176,2436,4,Aliquid sed nostrum ea fugiat excepturi.
2945,737,4641,2,Id eum itaque laboriosam qui doloremque.
2946,38,1569,4,Ut velit quos fuga.
2947,509,1058,4,Deleniti sunt quod esse consequatur nam.
2948,222,2231,2,Eaque nisi consequuntur hic aliquid impedit fuga.
2949,847,3954,3,Ipsam mollitia distinctio qui dolore dolor.
2950,552,457,3,Et numquam labore tempore fugiat tenetur.
2951,211,1514,5,Odit officiis nobis tempore dolores quaerat.
2952,52,3671,3,Iste voluptates esse amet quae sapiente.
2953,130,4813,5,Laborum odio doloremque.
2954,714,2538,4,Doloremque voluptatem expedita possimus mollitia.
2955,175,570,2,Vitae corporis ipsam at nobis ab voluptatum adipisci.
2956,207,3293,5,Ipsum ipsam nobis molestias alias quidem reprehenderit.
2957,847,3786,5,Blanditiis adipisci eum.
2958,619,974,1,Facere laudantium magni at eos.
2959,159,2845,3,Ratione aliquam distinctio expedita amet quis.
2960,969,3645,2,Molestias sunt dicta unde eveniet.
2961,116,2691,2,Odio non voluptates libero blanditiis.
2962,562,3891,4,Deleniti veritatis impedit quos beatae.
2963,679,3661,1,Non impedit optio modi maiores aut quaerat.
2964,863,1791,1,Maiores eveniet harum fuga tempora.
2965,524,480,1,Quibusdam excepturi illum quos labore aspernatur cum.
2966,248,960,1,Maiores fugiat ut animi.
2967,726,2901,4,Magni neque eum dignissimos tenetur.
2968,239,2629,2,Veniam sequi libero labore possimus eaque eum.
2969,507,3429,1,Quod corporis consequatur saepe sunt deleniti soluta.
2970,686,4332,2,Nisi magni minima saepe quae odit quidem odit.
2971,90,4116,1,Laudantium ut eius ullam explicabo.
2972,138,4658,4,Tempora aliquid suscipit dignissimos enim aspernatur.
2973,162,2438,1,Accusamus iste debitis iusto qui similique.
2974,533,941,2,Officiis eaque natus iure iure quidem dolorum.
2975,219,4883,5,Est dolorem blanditiis rem.
2976,694,4943,1,Reiciendis itaque fugiat culpa.
2977,590,4923,3,Impedit enim sequi.
2978,739,4359,3,Beatae nobis beatae corrupti expedita odio maiores laborum.
2979,642,4421,2,Quis rem accusamus vero nihil enim culpa.
2980,24,152,5,Porro sed aperiam.
2981,460,727,1,Eaque nisi vel sed ipsum recusandae fuga.
2982,533,2244,3,Iusto eaque sed eius nostrum eum vero nihil.
2983,621,170,5,Eius odit quas fuga officiis ad.
2984,338,3143,2,Eos similique ipsum consequuntur soluta.
2985,109,1927,2,Temporibus fugit rerum officiis ex.
2986,578,2238,1,Ut placeat laboriosam minus eveniet mollitia.
2987,408,265,1,Incidunt dignissimos ea praesentium inventore.
2988,724,4488,3,Unde dignissimos harum similique odit reprehenderit.
2989,71,519,5,Placeat mollitia molestias iste accusantium.
2990,333,1767,5,Est quia corporis maiores corrupti a commodi.
2991,35,199,5,Impedit officiis veritatis.
2992,26,531,2,Reiciendis sit voluptatibus ducimus soluta.
2993,540,557,5,Totam aspernatur nostrum voluptatem alias provident iure.
2994,968,4585,1,Fugiat ea harum odio expedita officia.
2995,731,1535,2,Consequatur provident reprehenderit animi debitis assumenda illum.
2996,860,1548,2,Ipsa voluptas dolore illo officia.
2997,909,1362,3,Qui quod perspiciatis voluptatem soluta iusto fuga.
2998,220,4749,2,Mollitia aliquam occaecati enim adipisci necessitatibus repellat.
2999,498,2223,3,Harum ea dolore doloribus quos corporis praesentium.
3000,152,182,5,Rerum illum ipsa illum illo architecto eos explicabo.
3001,228,2632,3,Modi perspiciatis voluptatum ex at autem.
3002,78,1057,4,Eveniet excepturi quas autem distinctio architecto cum.
3003,350,3370,1,Impedit quasi quo dicta asperiores accusamus.
3004,749,2297,1,Expedita cupiditate nobis excepturi unde.
3005,287,4102,5,Beatae qui delectus quos praesentium mollitia molestiae.
3006,629,4571,2,Aperiam eveniet voluptatibus non est adipisci.
3007,532,2178,3,Nihil ullam quis quis soluta repellat odit.
3008,635,3553,1,Omnis ipsum consectetur libero perferendis ut assumenda.
3009,390,2386,1,Earum quas magnam dolor mollitia repellat distinctio adipisci.
3010,728,3333,5,Id id perferendis.
3011,272,1815,4,Explicabo ea dolores architecto corporis.
3012,848,1581,4,Earum sint natus maxime quo expedita veritatis itaque.
3013,679,1828,5,Repellat libero blanditiis eaque quos nam aperiam.
3014,45,3984,1,Fuga ullam aspernatur ullam earum incidunt dolorem maiores.
3015,557,2195,2,Nostrum officiis enim repellat enim.
3016,961,640,5,Accusantium ratione eveniet doloribus nam saepe dolorum.
3017,681,189,1,Fugiat quisquam dolore quae fugit omnis iure quasi.
3018,278,4596,2,Rerum accusantium quam occaecati reprehenderit sapiente.
3019,96,4271,5,Sunt placeat sed commodi.
3020,648,4569,4,At ad et provident veniam voluptas tempora.
3021,500,1517,3,Neque voluptates voluptas.
3022,449,2104,3,Quia delectus iure.
3023,454,1971,1,Voluptatum sequi sapiente delectus recusandae ut.
3024,704,3520,4,Omnis sint nulla.
3025,204,389,3,Incidunt repudiandae incidunt maxime adipisci corrupti.
3026,664,795,2,Dignissimos tempore quod est.
3027,285,2948,5,Rerum asperiores enim reiciendis ad velit.
3028,527,3233,5,Eius vitae voluptate at necessitatibus incidunt.
3029,165,3174,4,Velit qui fuga unde laudantium molestiae.
3030,995,1983,5,Inventore autem repellendus recusandae.
3031,117,2021,5,Qui itaque deserunt iusto expedita pariatur fuga sit.
3032,232,2442,2,Alias tempore ullam recusandae deserunt reiciendis.
3033,599,111,3,Laudantium minus quas.
3034,875,3339,4,Nobis sed dolor sed.
3035,302,2299,4,Harum sint fugiat saepe porro delectus quas.
3036,659,3457,5,Voluptatem sint aut qui voluptatem.
3037,943,1705,4,Accusantium numquam libero delectus corporis iste quos.
3038,397,2241,5,Provident labore ratione nesciunt neque illo.
3039,569,1079,2,Quos reprehenderit sit a id ab ut.
3040,233,306,3,Ab dicta sequi debitis eum dignissimos inventore.
3041,208,829,4,Laudantium assumenda id laudantium sed ullam.
3042,328,1609,2,Aliquam omnis aperiam aspernatur a.
3043,708,663,1,Molestias nulla voluptas sit accusamus.
3044,116,1587,3,Nemo fugiat soluta labore.
3045,843,426,2,Provident assumenda fugiat numquam reprehenderit vero soluta.
3046,37,4033,4,Eligendi ipsum asperiores molestiae eum delectus perspiciatis.
3047,450,1965,4,Cupiditate labore neque cumque ullam.
3048,61,4950,3,Veritatis dolore ducimus eaque dicta eveniet.
3049,143,3391,4,Quibusdam molestiae aspernatur.
3050,379,3088,1,Odit quas qui officiis accusamus reiciendis.
3051,105,331,4,Dolorem ad minus ducimus.
3052,685,2682,5,Autem dignissimos hic labore.
3053,554,4753,4,Doloremque facere officia ad.
3054,836,4147,3,Ea suscipit quidem saepe eius.
3055,212,1531,2,Harum non neque nisi et dicta nisi.
3056,761,1327,3,In aut ab recusandae beatae et consectetur.
3057,179,846,4,Praesentium cumque atque facilis exercitationem vitae.
3058,532,2814,1,Dignissimos illo quis officiis.
3059,304,3889,1,Dolorum dolor nam.
3060,513,405,2,Consectetur eum deleniti saepe repudiandae optio quae.
3061,889,1445,1,Quaerat odio esse alias aliquid quidem.
3062,867,1509,5,Aspernatur ab dicta nobis velit quis.
3063,762,224,1,Minus voluptate libero possimus amet quia sint.
3064,373,66,4,Laborum dolorem atque aperiam eaque placeat.
3065,916,4154,4,Architecto repellendus quasi eligendi nisi.
3066,938,2875,3,Quisquam at occaecati soluta vitae.
3067,779,4396,3,Deleniti labore nobis magnam incidunt iure expedita.
3068,463,209,2,Sequi recusandae minus excepturi.
3069,218,3259,5,Ipsam voluptate enim tempore rem ipsam necessitatibus.
3070,817,2526,1,Fugiat corrupti dolor saepe sapiente.
3071,834,2516,2,Amet at iusto rem.
3072,85,2610,3,Corrupti id deserunt optio.
3073,895,4324,3,Et aut illum sunt fugit perspiciatis veniam.
3074,358,4203,2,Odio explicabo nostrum ea nostrum repudiandae.
3075,517,2417,2,Ad totam esse vel.
3076,835,1509,4,Nisi in et corporis magnam beatae.
3077,899,584,4,Ipsum tempora eius.
3078,18,1877,2,Incidunt excepturi deserunt cum.
3079,310,3472,2,Temporibus exercitationem vel cum at aliquid aliquam.
3080,367,2742,2,Totam adipisci rem dolorum.
3081,689,3551,2,Quibusdam est accusantium pariatur.
3082,529,4285,2,Tenetur quo omnis debitis.
3083,704,1162,4,Distinctio distinctio aliquam accusantium beatae nulla officia voluptatum.
3084,346,2905,1,Minima ducimus soluta perferendis.
3085,230,3129,2,Voluptatum sapiente molestias dolorum magnam cumque repudiandae placeat.
3086,497,2766,1,Veniam ex inventore.
3087,955,4923,5,Similique ad consectetur aspernatur placeat iste sunt.
3088,256,3042,5,Expedita fugiat veniam suscipit officia nesciunt architecto laboriosam.
3089,646,405,2,Provident mollitia id.
3090,85,4529,1,Expedita voluptatum facilis ullam asperiores nisi ex.
3091,268,2455,1,Sed minus modi maxime occaecati veritatis.
3092,961,4859,5,Excepturi et eum earum temporibus corporis ducimus.
3093,948,552,2,Nostrum dolore illum illum aliquid.
3094,715,4075,4,Perspiciatis totam enim saepe.
3095,35,2591,1,Saepe expedita quasi quo impedit.
3096,596,3855,2,Eius iure sequi eum.
3097,550,2189,5,Reiciendis quo blanditiis.
3098,277,3665,2,Eos accusantium in veritatis.
3099,323,3707,3,Aperiam quidem vero reprehenderit vitae adipisci.
3100,390,1216,2,Optio error natus voluptatibus distinctio.
3101,17,4059,1,Quis consectetur deserunt aperiam qui hic unde.
3102,254,4311,2,Vitae illum id omnis voluptas quia quos.
3103,673,2493,4,Quibusdam enim in vitae harum veritatis assumenda.
3104,86,3389,5,Repellat eveniet quibusdam velit provident unde earum.
3105,749,1286,5,Atque placeat odio ab ipsum ad.
3106,9,3993,3,Atque aspernatur quisquam.
3107,969,1416,4,Recusandae eveniet sapiente pariatur.
3108,957,1383,2,Nam perferendis itaque fuga esse dolore.
3109,23,323,1,Deleniti distinctio pariatur quidem odio adipisci id.
3110,8,816,1,Eos ab totam tenetur.
3111,886,2188,4,Reiciendis et animi natus quia.
3112,18,4144,1,Tenetur aliquid ab magnam temporibus.
3113,208,1256,2,Enim repellendus fugiat tempore.
3114,521,2485,4,Tenetur fuga fuga harum.
3115,488,1312,2,Quam error consectetur ea deleniti quis.
3116,220,814,3,Eum delectus inventore labore consequuntur earum.
3117,904,3410,1,Pariatur molestias earum ab nihil beatae.
3118,428,4083,1,Aliquam nulla iure odio quae.
3119,362,2270,4,Cupiditate quia ducimus iusto voluptatum culpa tempore.
3120,181,4727,4,Officia maiores doloribus adipisci error.
3121,443,4057,3,Velit fuga repudiandae quos dicta veritatis veritatis veritatis.
3122,555,2753,2,Occaecati necessitatibus exercitationem praesentium ipsam.
3123,143,931,5,Deserunt ducimus vitae amet impedit.
3124,383,2559,4,Vitae dolore facilis sit aliquid dicta.
3125,906,4732,2,Voluptatem cupiditate atque eligendi ea amet dolore.
3126,322,2075,1,Qui vitae earum necessitatibus laborum.
3127,131,60,3,Dolor earum culpa expedita voluptatum enim saepe.
3128,973,1706,5,Quidem mollitia blanditiis distinctio adipisci quod esse.
3129,336,1992,3,Optio eum ducimus consequuntur ipsum quia.
3130,9,1060,5,Alias et aliquid doloremque iste.
3131,816,3439,4,Labore est maxime molestiae minus.
3132,259,3491,2,Eos fuga rerum.
3133,801,532,1,Doloremque dolore placeat provident nulla accusantium inventore.
3134,126,1929,1,Autem commodi autem dolore molestias corrupti odio.
3135,30,2928,3,Id consectetur dolores id minus sapiente quas unde.
3136,173,265,1,Necessitatibus aut voluptas nemo reiciendis aliquam.
3137,974,3825,3,Magnam est corporis aperiam eveniet.
3138,685,1449,1,Quia at itaque sit.
3139,151,3281,5,Soluta odio ipsam maiores amet officiis.
3140,129,827,1,Necessitatibus in sapiente ipsa veniam ex.
3141,922,4500,3,Cumque et blanditiis aliquam perspiciatis.
3142,121,2351,3,Doloribus facere exercitationem maiores.
