id_cancelamento,id_usuario,motivo,data_cancelamento
2287,573,Problemas técnicos,2022-08-21
2288,782,Não usa mais,2024-06-12
2289,355,Pouco conteúdo,2024-06-12
2290,599,Problemas técnicos,2025-01-21
2291,881,Problemas técnicos,2023-07-26
2292,269,Muito caro,2023-04-06
2293,449,Não usa mais,2023-05-05
2294,216,Pouco conteúdo,2025-05-03
2295,633,Muito caro,2024-03-07
2296,475,Muito caro,2024-09-25
2297,90,Problemas técnicos,2023-11-10
2298,389,Não usa mais,2024-05-27
2299,443,Não usa mais,2024-11-10
2300,110,Muito caro,2022-11-10
2301,460,Problemas técnicos,2025-04-01
2302,475,Pouco conteúdo,2023-01-29
2303,822,Pouco conteúdo,2024-11-27
2304,163,Muito caro,2024-02-06
2305,951,Pouco conteúdo,2023-06-25
2306,829,Muito caro,2023-09-01
2307,243,Problemas técnicos,2022-06-25
2308,831,Muito caro,2022-12-19
2309,721,Problemas técnicos,2024-05-20
2310,675,Problemas técnicos,2023-10-10
2311,179,Pouco conteúdo,2023-09-07
2312,53,Muito caro,2024-10-24
2313,541,Não usa mais,2024-08-02
2314,956,Não usa mais,2024-01-25
2315,945,Problemas técnicos,2023-05-04
2316,438,Problemas técnicos,2022-07-20
2317,284,Muito caro,2023-07-20
2318,819,Muito caro,2025-05-15
2319,644,Pouco conteúdo,2025-06-04
2320,520,Pouco conteúdo,2023-12-17
2321,824,Pouco conteúdo,2023-02-27
2322,463,Problemas técnicos,2023-09-22
2323,267,Não usa mais,2024-07-07
2324,47,Pouco conteúdo,2024-10-01
2325,795,Problemas técnicos,2023-03-22
2326,616,Não usa mais,2024-07-05
2327,394,Não usa mais,2023-03-05
2328,525,Não usa mais,2024-10-30
2329,665,Pouco conteúdo,2023-12-06
2330,782,Muito caro,2024-10-07
2331,675,Não usa mais,2023-08-20
2332,278,Problemas técnicos,2023-06-12
2333,414,Não usa mais,2022-07-09
2334,645,Problemas técnicos,2024-06-15
2335,539,Problemas técnicos,2025-05-05
2336,316,Muito caro,2022-11-12
2337,613,Muito caro,2025-04-02
2338,598,Problemas técnicos,2022-07-12
2339,639,Não usa mais,2024-04-27
2340,691,Não usa mais,2025-03-14
2341,927,Não usa mais,2024-12-13
2342,632,Não usa mais,2022-11-04
2343,349,Problemas técnicos,2023-08-25
2344,974,Muito caro,2025-06-10
2345,256,Problemas técnicos,2024-11-14
2346,343,Pouco conteúdo,2025-02-06
2347,716,Pouco conteúdo,2023-04-14
2348,363,Muito caro,2025-05-17
2349,571,Muito caro,2024-10-05
2350,752,Muito caro,2024-05-31
2351,916,Muito caro,2024-02-03
2352,396,Muito caro,2022-06-24
2353,955,Problemas técnicos,2024-05-19
2354,394,Não usa mais,2023-05-05
2355,845,Pouco conteúdo,2024-10-03
2356,818,Problemas técnicos,2023-01-06
2357,377,Não usa mais,2022-10-22
2358,654,Muito caro,2022-11-17
2359,205,Muito caro,2022-06-19
2360,641,Pouco conteúdo,2024-09-13
2361,506,Muito caro,2022-12-07
2362,329,Muito caro,2023-12-19
2363,507,Problemas técnicos,2024-04-28
2364,904,Problemas técnicos,2024-06-05
2365,30,Muito caro,2024-04-30
2366,627,Muito caro,2024-08-17
2367,526,Problemas técnicos,2022-12-05
2368,341,Muito caro,2023-07-19
2369,404,Problemas técnicos,2024-11-17
2370,334,Muito caro,2023-04-07
2371,550,Muito caro,2023-10-19
2372,911,Problemas técnicos,2023-08-11
2373,477,Problemas técnicos,2024-10-25
2374,327,Pouco conteúdo,2024-02-14
2375,763,Pouco conteúdo,2024-05-06
2376,59,Não usa mais,2025-05-30
2377,749,Problemas técnicos,2025-01-14
2378,179,Muito caro,2023-05-10
2379,735,Pouco conteúdo,2024-01-06
2380,829,Problemas técnicos,2022-10-13
2381,362,Não usa mais,2023-02-26
2382,426,Problemas técnicos,2023-11-27
2383,128,Pouco conteúdo,2024-09-19
2384,675,Problemas técnicos,2025-02-06
2385,542,Muito caro,2024-02-16
2386,447,Não usa mais,2023-02-14
2387,858,Pouco conteúdo,2023-01-05
2388,679,Problemas técnicos,2022-11-09
2389,881,Não usa mais,2022-06-20
2390,180,Problemas técnicos,2022-07-05
2391,445,Problemas técnicos,2023-02-08
2392,360,Pouco conteúdo,2023-08-17
2393,376,Não usa mais,2024-07-22
2394,427,Problemas técnicos,2024-08-10
2395,141,Não usa mais,2024-04-30
2396,372,Pouco conteúdo,2023-06-08
2397,538,Não usa mais,2024-10-06
2398,842,Pouco conteúdo,2023-07-31
2399,446,Não usa mais,2022-08-24
2400,55,Pouco conteúdo,2024-04-02
2401,750,Não usa mais,2024-05-12
2402,740,Problemas técnicos,2022-11-29
2403,53,Pouco conteúdo,2024-05-11
2404,710,Não usa mais,2022-07-11
2405,450,Pouco conteúdo,2024-03-26
2406,173,Problemas técnicos,2024-06-04
2407,967,Muito caro,2025-03-09
2408,781,Problemas técnicos,2024-10-22
2409,625,Pouco conteúdo,2024-08-10
2410,688,Pouco conteúdo,2025-01-11
2411,124,Muito caro,2022-09-21
2412,157,Muito caro,2024-06-06
2413,738,Não usa mais,2024-07-23
2414,103,Muito caro,2024-04-25
2415,384,Muito caro,2023-03-11
2416,672,Pouco conteúdo,2023-08-17
2417,752,Pouco conteúdo,2025-05-14
2418,541,Muito caro,2022-09-19
2419,488,Problemas técnicos,2022-08-13
2420,358,Não usa mais,2024-02-08
2421,282,Pouco conteúdo,2023-02-11
2422,711,Pouco conteúdo,2023-05-21
2423,240,Problemas técnicos,2024-11-03
2424,847,Muito caro,2024-06-17
2425,170,Problemas técnicos,2023-05-13
2426,271,Problemas técnicos,2023-06-22
2427,951,Muito caro,2023-10-09
2428,387,Muito caro,2024-10-05
2429,146,Problemas técnicos,2024-08-27
2430,165,Problemas técnicos,2024-04-04
2431,932,Muito caro,2024-04-14
2432,824,Problemas técnicos,2023-10-27
2433,248,Problemas técnicos,2023-05-18
2434,161,Pouco conteúdo,2023-09-23
2435,110,Muito caro,2023-06-23
2436,144,Pouco conteúdo,2023-06-23
2437,31,Muito caro,2023-01-01
2438,307,Não usa mais,2023-10-24
2439,683,Problemas técnicos,2022-08-04
2440,35,Pouco conteúdo,2025-04-21
2441,282,Pouco conteúdo,2025-06-08
2442,891,Problemas técnicos,2025-04-02
2443,678,Problemas técnicos,2025-01-28
2444,517,Problemas técnicos,2024-11-01
2445,936,Não usa mais,2023-11-29
2446,720,Pouco conteúdo,2024-09-04
2447,745,Não usa mais,2023-12-17
2448,219,Não usa mais,2024-11-16
2449,855,Muito caro,2025-03-20
2450,495,Não usa mais,2022-12-15
2451,491,Pouco conteúdo,2024-07-17
2452,853,Pouco conteúdo,2024-03-31
2453,118,Muito caro,2024-12-07
2454,291,Pouco conteúdo,2023-08-22
2455,638,Muito caro,2023-04-27
2456,488,Pouco conteúdo,2025-01-06
2457,289,Pouco conteúdo,2023-02-25
2458,79,Pouco conteúdo,2023-09-22
2459,194,Problemas técnicos,2024-03-29
2460,370,Muito caro,2024-11-03
2461,948,Problemas técnicos,2022-09-02
2462,242,Muito caro,2024-03-28
2463,560,Não usa mais,2024-11-22
2464,23,Não usa mais,2023-06-23
2465,153,Não usa mais,2024-05-22
2466,743,Não usa mais,2023-03-26
2467,734,Problemas técnicos,2023-02-25
2468,75,Problemas técnicos,2022-12-17
2469,422,Muito caro,2024-01-05
2470,249,Não usa mais,2023-04-06
2471,677,Muito caro,2023-08-30
2472,442,Problemas técnicos,2024-06-19
2473,97,Não usa mais,2024-04-27
2474,300,Muito caro,2023-06-22
2475,155,Pouco conteúdo,2023-06-02
2476,62,Não usa mais,2025-04-22
2477,675,Problemas técnicos,2024-07-22
2478,369,Problemas técnicos,2025-02-03
2479,131,Muito caro,2023-05-03
2480,940,Não usa mais,2024-01-13
2481,320,Muito caro,2025-02-18
2482,67,Problemas técnicos,2025-01-24
2483,947,Muito caro,2022-10-18
2484,304,Não usa mais,2024-07-27
2485,476,Não usa mais,2024-03-28
2486,15,Pouco conteúdo,2022-10-12
2487,484,Pouco conteúdo,2024-09-10
2488,878,Muito caro,2024-03-19
2489,111,Pouco conteúdo,2023-06-25
2490,261,Pouco conteúdo,2024-08-18
2491,775,Muito caro,2022-12-12
2492,197,Muito caro,2024-12-11
2493,853,Pouco conteúdo,2024-09-18
2494,357,Não usa mais,2024-10-23
2495,106,Pouco conteúdo,2024-06-03
2496,680,Muito caro,2025-05-05
2497,846,Problemas técnicos,2025-03-26
2498,187,Não usa mais,2024-01-05
2499,490,Não usa mais,2023-07-06
2500,639,Problemas técnicos,2025-01-07
2501,418,Pouco conteúdo,2023-11-07
2502,530,Muito caro,2022-07-20
2503,423,Problemas técnicos,2024-05-26
2504,608,Problemas técnicos,2024-03-31
2505,512,Pouco conteúdo,2024-09-06
2506,163,Pouco conteúdo,2023-11-27
2507,919,Não usa mais,2025-05-11
2508,253,Problemas técnicos,2022-10-20
2509,869,Problemas técnicos,2023-11-04
2510,474,Não usa mais,2023-09-08
2511,412,Pouco conteúdo,2024-11-25
2512,996,Problemas técnicos,2023-07-24
2513,189,Não usa mais,2023-08-13
2514,941,Problemas técnicos,2024-07-24
2515,76,Não usa mais,2024-09-25
2516,540,Muito caro,2024-07-15
2517,334,Não usa mais,2025-04-20
2518,148,Problemas técnicos,2024-06-23
2519,755,Muito caro,2022-06-20
2520,670,Muito caro,2024-04-08
2521,947,Problemas técnicos,2023-01-21
2522,690,Problemas técnicos,2024-04-29
2523,177,Muito caro,2024-08-24
2524,326,Muito caro,2022-11-13
2525,461,Problemas técnicos,2023-01-02
2526,90,Muito caro,2025-04-18
2527,309,Muito caro,2024-08-13
2528,278,Não usa mais,2025-05-14
2529,392,Pouco conteúdo,2024-11-20
2530,210,Muito caro,2023-09-15
2531,715,Não usa mais,2025-06-08
2532,250,Problemas técnicos,2024-04-23
2533,848,Muito caro,2025-01-28
2534,606,Pouco conteúdo,2024-08-25
2535,425,Não usa mais,2024-11-12
2536,234,Pouco conteúdo,2022-12-09
2537,15,Problemas técnicos,2025-05-03
2538,763,Problemas técnicos,2024-07-16
2539,357,Não usa mais,2023-01-25
2540,317,Problemas técnicos,2025-01-29
2541,822,Muito caro,2023-07-05
2542,314,Não usa mais,2024-05-29
2543,59,Não usa mais,2022-06-19
2544,100,Problemas técnicos,2024-05-28
2545,900,Não usa mais,2024-08-04
2546,579,Não usa mais,2024-02-19
2547,91,Muito caro,2024-06-16
2548,802,Problemas técnicos,2023-07-30
2549,360,Muito caro,2022-08-06
2550,386,Muito caro,2023-08-01
2551,27,Não usa mais,2023-10-09
2552,718,Problemas técnicos,2022-08-27
2553,775,Muito caro,2024-11-19
2554,131,Não usa mais,2023-03-29
2555,348,Não usa mais,2024-10-04
2556,771,Pouco conteúdo,2024-03-13
2557,759,Problemas técnicos,2023-12-28
2558,855,Problemas técnicos,2024-05-08
2559,975,Pouco conteúdo,2023-08-31
2560,816,Não usa mais,2024-08-20
2561,819,Problemas técnicos,2023-03-08
2562,871,Pouco conteúdo,2024-10-22
2563,340,Muito caro,2022-07-22
2564,165,Pouco conteúdo,2025-02-22
2565,696,Muito caro,2022-12-24
2566,815,Muito caro,2022-10-10
2567,943,Não usa mais,2025-05-27
2568,137,Não usa mais,2023-01-13
2569,440,Problemas técnicos,2023-05-17
2570,545,Não usa mais,2023-08-16
2571,252,Pouco conteúdo,2023-07-18
2572,936,Pouco conteúdo,2023-05-12
2573,733,Não usa mais,2022-07-10
2574,806,Pouco conteúdo,2023-05-01
2575,612,Pouco conteúdo,2023-12-09
2576,101,Problemas técnicos,2024-09-11
2577,437,Não usa mais,2024-08-07
2578,79,Problemas técnicos,2022-12-16
2579,386,Pouco conteúdo,2023-04-19
2580,876,Pouco conteúdo,2024-11-09
2581,207,Não usa mais,2024-03-22
2582,482,Problemas técnicos,2023-03-17
2583,868,Pouco conteúdo,2024-01-13
2584,549,Muito caro,2022-08-07
2585,361,Problemas técnicos,2023-11-15
2586,182,Problemas técnicos,2025-02-11
2587,778,Não usa mais,2022-12-03
2588,747,Problemas técnicos,2025-01-20
2589,826,Não usa mais,2023-07-03
2590,378,Muito caro,2024-09-15
2591,63,Não usa mais,2024-08-30
2592,556,Muito caro,2022-12-13
2593,997,Pouco conteúdo,2022-10-23
2594,326,Muito caro,2023-11-29
2595,236,Pouco conteúdo,2024-07-20
2596,753,Não usa mais,2024-03-26
2597,486,Problemas técnicos,2024-03-17
2598,748,Pouco conteúdo,2024-06-24
2599,873,Problemas técnicos,2023-09-10
2600,131,Pouco conteúdo,2024-07-14
2601,51,Problemas técnicos,2023-06-22
2602,480,Problemas técnicos,2024-09-29
2603,412,Não usa mais,2023-10-10
2604,912,Problemas técnicos,2025-03-21
2605,934,Problemas técnicos,2025-05-28
2606,783,Muito caro,2023-03-14
2607,863,Não usa mais,2022-10-30
2608,781,Pouco conteúdo,2024-03-07
2609,906,Muito caro,2023-10-04
2610,752,Problemas técnicos,2024-07-16
2611,768,Muito caro,2024-09-09
2612,368,Não usa mais,2025-01-28
2613,441,Problemas técnicos,2024-02-10
2614,406,Muito caro,2023-09-13
2615,400,Não usa mais,2024-01-09
2616,188,Não usa mais,2022-09-11
2617,440,Muito caro,2023-09-01
2618,632,Problemas técnicos,2025-02-27
2619,513,Não usa mais,2024-01-25
2620,751,Pouco conteúdo,2023-10-02
2621,458,Problemas técnicos,2023-01-03
2622,605,Não usa mais,2023-05-26
2623,752,Problemas técnicos,2024-07-11
2624,849,Não usa mais,2024-05-25
2625,9,Muito caro,2024-11-06
2626,449,Problemas técnicos,2024-05-07
2627,709,Problemas técnicos,2023-08-16
2628,890,Muito caro,2022-11-14
2629,219,Problemas técnicos,2025-03-17
2630,493,Pouco conteúdo,2024-03-28
2631,694,Problemas técnicos,2022-08-20
2632,481,Problemas técnicos,2023-05-09
2633,579,Problemas técnicos,2024-10-08
2634,433,Muito caro,2023-05-20
2635,984,Pouco conteúdo,2022-09-03
2636,892,Muito caro,2024-07-03
2637,916,Não usa mais,2025-05-28
2638,398,Não usa mais,2024-08-20
2639,907,Problemas técnicos,2024-04-04
2640,976,Problemas técnicos,2023-07-21
2641,40,Muito caro,2023-10-15
2642,991,Muito caro,2023-07-31
2643,515,Muito caro,2025-03-01
2644,188,Não usa mais,2025-05-23
2645,385,Não usa mais,2022-06-18
2646,980,Não usa mais,2023-08-25
2647,788,Pouco conteúdo,2024-08-01
2648,701,Pouco conteúdo,2024-11-18
2649,585,Muito caro,2023-08-05
2650,490,Muito caro,2023-04-23
2651,404,Pouco conteúdo,2024-09-19
2652,592,Muito caro,2024-09-25
2653,393,Pouco conteúdo,2022-07-26
2654,480,Pouco conteúdo,2024-06-07
2655,30,Muito caro,2024-05-09
2656,107,Não usa mais,2023-10-02
2657,789,Muito caro,2024-06-16
2658,655,Não usa mais,2023-11-16
2659,969,Pouco conteúdo,2023-11-08
2660,535,Problemas técnicos,2024-02-16
2661,524,Não usa mais,2025-05-08
2662,155,Pouco conteúdo,2023-10-29
2663,87,Muito caro,2023-03-14
2664,245,Muito caro,2023-09-21
2665,53,Não usa mais,2025-05-28
2666,570,Não usa mais,2023-12-22
2667,545,Problemas técnicos,2024-02-28
2668,159,Pouco conteúdo,2024-12-25
2669,341,Não usa mais,2024-03-18
2670,297,Problemas técnicos,2022-08-22
2671,712,Muito caro,2025-03-28
2672,269,Pouco conteúdo,2024-04-18
2673,469,Não usa mais,2023-05-11
2674,662,Pouco conteúdo,2023-12-26
2675,624,Pouco conteúdo,2023-10-22
2676,644,Muito caro,2024-10-05
2677,437,Problemas técnicos,2022-08-24
2678,180,Não usa mais,2025-03-13
2679,278,Problemas técnicos,2022-10-16
2680,705,Não usa mais,2024-02-25
2681,296,Muito caro,2025-01-11
2682,929,Não usa mais,2024-06-15
2683,351,Não usa mais,2025-04-26
2684,341,Pouco conteúdo,2024-01-06
2685,990,Pouco conteúdo,2025-02-18
2686,197,Muito caro,2023-12-11
2687,511,Problemas técnicos,2024-12-24
2688,515,Não usa mais,2024-11-25
2689,850,Problemas técnicos,2023-02-06
2690,831,Não usa mais,2024-10-12
2691,635,Pouco conteúdo,2024-02-21
2692,61,Pouco conteúdo,2025-02-15
2693,17,Pouco conteúdo,2022-12-01
2694,242,Pouco conteúdo,2022-08-17
2695,487,Não usa mais,2024-01-23
2696,75,Não usa mais,2023-11-28
2697,878,Problemas técnicos,2025-05-27
2698,314,Muito caro,2023-05-15
2699,378,Pouco conteúdo,2022-12-21
2700,451,Muito caro,2024-12-28
2701,310,Muito caro,2023-06-05
2702,681,Não usa mais,2025-06-08
2703,389,Não usa mais,2023-08-28
2704,943,Não usa mais,2024-02-13
2705,219,Pouco conteúdo,2022-09-08
2706,946,Pouco conteúdo,2023-08-04
2707,486,Não usa mais,2024-11-11
2708,976,Pouco conteúdo,2024-11-23
2709,885,Muito caro,2024-05-24
2710,150,Não usa mais,2024-05-27
2711,227,Problemas técnicos,2025-03-21
2712,731,Não usa mais,2023-06-06
2713,597,Não usa mais,2023-05-24
2714,501,Muito caro,2024-05-23
2715,783,Não usa mais,2025-06-06
2716,783,Pouco conteúdo,2024-10-22
2717,754,Pouco conteúdo,2022-08-01
2718,857,Muito caro,2022-08-05
2719,718,Não usa mais,2022-11-01
2720,626,Muito caro,2023-09-28
2721,759,Pouco conteúdo,2025-04-11
2722,81,Muito caro,2023-11-02
2723,584,Não usa mais,2024-06-16
2724,68,Não usa mais,2024-02-10
2725,976,Não usa mais,2025-04-16
2726,361,Pouco conteúdo,2024-04-23
2727,114,Problemas técnicos,2024-06-13
2728,93,Problemas técnicos,2024-03-10
2729,47,Pouco conteúdo,2024-08-18
2730,780,Problemas técnicos,2022-06-22
2731,244,Não usa mais,2024-01-01
2732,152,Problemas técnicos,2024-07-01
2733,61,Pouco conteúdo,2023-08-31
2734,790,Problemas técnicos,2023-09-17
2735,340,Não usa mais,2025-03-06
2736,267,Muito caro,2024-09-15
2737,323,Não usa mais,2024-04-17
2738,143,Pouco conteúdo,2023-09-10
2739,158,Pouco conteúdo,2025-05-03
2740,509,Pouco conteúdo,2023-03-08
2741,929,Muito caro,2022-11-25
2742,806,Pouco conteúdo,2024-04-13
2743,601,Muito caro,2023-02-04
2744,520,Problemas técnicos,2024-07-28
2745,788,Muito caro,2023-08-31
2746,897,Muito caro,2022-10-14
2747,294,Muito caro,2024-10-17
2748,876,Pouco conteúdo,2024-07-23
2749,501,Pouco conteúdo,2024-02-16
2750,84,Problemas técnicos,2022-07-15
2751,302,Muito caro,2023-03-09
2752,70,Muito caro,2025-02-01
2753,202,Não usa mais,2024-12-29
2754,583,Não usa mais,2023-06-05
2755,17,Muito caro,2024-01-20
2756,247,Pouco conteúdo,2022-12-04
2757,417,Pouco conteúdo,2022-12-28
2758,723,Pouco conteúdo,2023-11-09
2759,174,Não usa mais,2024-02-24
2760,672,Muito caro,2024-08-06
2761,109,Não usa mais,2022-09-28
2762,909,Muito caro,2024-08-01
2763,268,Muito caro,2024-12-22
2764,118,Muito caro,2022-09-07
2765,735,Problemas técnicos,2024-05-03
2766,879,Problemas técnicos,2023-11-02
2767,396,Pouco conteúdo,2022-07-16
2768,302,Muito caro,2024-07-04
2769,213,Muito caro,2024-02-23
2770,722,Não usa mais,2024-06-06
2771,938,Problemas técnicos,2024-08-16
2772,767,Pouco conteúdo,2025-04-07
2773,296,Não usa mais,2024-02-04
2774,189,Pouco conteúdo,2023-04-24
2775,533,Não usa mais,2022-12-15
2776,442,Problemas técnicos,2023-08-19
2777,338,Não usa mais,2025-01-26
2778,153,Muito caro,2023-04-03
2779,735,Muito caro,2023-04-16
2780,761,Pouco conteúdo,2022-09-14
2781,610,Não usa mais,2025-01-06
2782,734,Muito caro,2023-05-10
2783,28,Muito caro,2024-01-01
2784,619,Não usa mais,2022-09-15
2785,815,Não usa mais,2024-02-20
2786,402,Problemas técnicos,2023-05-06
2787,293,Problemas técnicos,2022-10-01
2788,869,Problemas técnicos,2022-07-07
2789,32,Não usa mais,2022-08-30
2790,156,Pouco conteúdo,2024-03-02
2791,898,Pouco conteúdo,2024-05-29
2792,88,Muito caro,2025-03-14
2793,909,Problemas técnicos,2024-07-27
2794,803,Não usa mais,2025-04-13
2795,599,Não usa mais,2023-12-21
2796,725,Muito caro,2022-11-30
2797,542,Muito caro,2023-05-10
2798,879,Pouco conteúdo,2024-03-06
2799,893,Problemas técnicos,2024-12-16
2800,22,Pouco conteúdo,2023-07-16
2801,746,Problemas técnicos,2023-02-03
2802,919,Pouco conteúdo,2024-02-01
2803,688,Muito caro,2024-12-30
2804,303,Pouco conteúdo,2024-04-21
2805,231,Pouco conteúdo,2025-02-15
2806,209,Pouco conteúdo,2024-04-10
2807,600,Muito caro,2025-02-12
2808,371,Não usa mais,2023-02-26
2809,864,Não usa mais,2024-06-17
2810,694,Problemas técnicos,2023-09-19
2811,121,Problemas técnicos,2023-06-29
2812,727,Pouco conteúdo,2023-01-30
2813,15,Pouco conteúdo,2022-07-26
2814,823,Muito caro,2024-10-18
2815,915,Não usa mais,2023-02-05
2816,222,Não usa mais,2024-07-28
2817,432,Pouco conteúdo,2023-10-04
2818,660,Pouco conteúdo,2024-08-06
2819,333,Não usa mais,2024-09-16
2820,26,Muito caro,2023-03-21
2821,275,Muito caro,2025-02-16
2822,354,Pouco conteúdo,2025-04-29
2823,99,Não usa mais,2023-02-23
2824,538,Problemas técnicos,2025-03-21
2825,192,Pouco conteúdo,2023-04-20
2826,65,Muito caro,2024-10-22
2827,694,Não usa mais,2025-05-03
2828,829,Muito caro,2023-04-28
2829,294,Não usa mais,2023-04-01
2830,603,Muito caro,2023-05-06
2831,87,Pouco conteúdo,2022-11-07
2832,959,Pouco conteúdo,2023-05-16
2833,591,Pouco conteúdo,2025-04-17
2834,453,Muito caro,2023-09-03
2835,982,Muito caro,2022-12-25
2836,682,Muito caro,2023-12-22
2837,336,Pouco conteúdo,2024-04-01
2838,244,Não usa mais,2024-11-24
2839,577,Não usa mais,2025-05-12
2840,387,Não usa mais,2023-12-06
2841,806,Problemas técnicos,2025-04-27
2842,117,Pouco conteúdo,2022-06-13
2843,149,Muito caro,2022-09-13
2844,461,Pouco conteúdo,2025-03-22
2845,997,Problemas técnicos,2023-07-10
2846,753,Não usa mais,2023-05-11
2847,848,Pouco conteúdo,2024-07-25
2848,81,Muito caro,2024-03-11
2849,928,Problemas técnicos,2024-05-03
2850,986,Pouco conteúdo,2023-04-15
2851,262,Não usa mais,2023-09-13
2852,404,Pouco conteúdo,2023-06-09
2853,607,Não usa mais,2024-01-15
2854,741,Muito caro,2023-11-16
2855,749,Pouco conteúdo,2023-09-20
2856,74,Problemas técnicos,2024-11-22
2857,839,Muito caro,2023-02-04
2858,583,Não usa mais,2025-04-11
2859,206,Muito caro,2022-08-15
2860,754,Pouco conteúdo,2024-10-05
2861,161,Não usa mais,2022-09-29
2862,961,Não usa mais,2024-06-24
2863,896,Pouco conteúdo,2025-04-12
2864,836,Muito caro,2023-06-27
2865,260,Muito caro,2024-02-27
2866,387,Pouco conteúdo,2023-01-16
2867,783,Pouco conteúdo,2024-10-01
2868,824,Problemas técnicos,2024-03-10
2869,293,Problemas técnicos,2025-05-06
